[1B]S1,シュジンコウ,[1B]S1,シュジンコウ,Arsène,"A being based off of the main character of Maurice Leblanc's novels, Arsène Lupin. He appears everywhere and is a master of disguise. He is known to help law-abiding citizens.",Rebel Knife,ブキ1,"A weapon manifested
from an awakened power.",－,未作成テキスト,未作成テキスト,未作成テキスト,Black Polo,ボウグ０,"A black polo shirt with a
chic design.",－,衣装１,未作成テキスト,未作成テキスト,Hip Glasses,未作成テキスト,"Black-framed glasses that
make one look smart.",－,Leblanc Coffee,ルブランコーヒー,"Specialty drip coffee.
Restores 30 SP to one ally.",Gyutan Stew,アイテム0,It smells delicious...,Items,ショウヒブツ,未作成テキスト,Amazoom,アメイジン,説明が入ります,HP Boost,"Increases max HP of
all party members.",+5 HP,HP Boost,バンド０,"Increases max HP of
all party members.",BOND unlock flag 0,バンド０,"Clear the request:
Cursing Those on High",Marking Shot,マーキングショット,"Perform a follow-up after a [1B]P3 or
midair [1B]P3 gun attack.",Car[1B]M0~%d~,パトカー,説明が入ります,Detonate[1B]M0~%d~,バクハ,説明が入ります,通常攻撃,ツウジョウコウゲキ,説明が入ります,Level Up,フリガナ０,説明が入ります,Shibuya,Kyoto,スクランブル交差点,Yongen-Jaya,Shibuya Jail Entrance,Shibuya Crossing,Player,[1B]M1~0~,Supermarket,Phantom Dash,未作成テキスト,未作成テキスト,Basic Actions,未作成テキスト,"[1B]P2: Standard attack
[1B]P3: Special attack
[1B]P5: Evade",渋谷のカボチャパーティ,未作成テキスト,説明が入ります,詳細入力が入ります,表示しない想定,Joker,Yongen-Jaya,Station Square,Phys,Gained BOND experience.,Original,Persona 1 Music Set,Easy
未作成テキスト,未作成テキスト,未作成テキスト,カリ,Jack-o'-Lantern,"A drunkard who tricked the Devil out of taking him to Hell. When refused entry to Heaven, he was forced to wander the earth with only an ember as a light.",Kris Dagger,ブキ12,"A dagger with a beautiful
wavy blade.",Ma +2,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,ボウグ１１,未作成テキスト,[1B]Z,衣装１２,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,－,Okinawa Soba,リョウリ１１,"More akin to ramen or udon, its flavor is unmistakable. Restores 30 HP to all allies.",Goya Chanpuru,アイテム11,It smells delicious...,[1B]Z,[1B]Z,[1B]Z,sharent,トリヒキサキ１１,説明が入ります,HP Boost,"Increases max HP of
all party members.",+5 HP,Spiritual Arts,バンド１１,"Increases damage for
magical Persona skills.",BOND unlock flag 11,バンド１１,Unused,未作成テキスト,マスターアーツ１１,未作成テキスト,未作成テキスト,キャットウォーク,説明が入ります,未作成テキスト,ダミー１１,説明が入ります,キャラ切替,キャラキリカエ,説明が入ります,強化項目11,フリガナ１１,説明が入ります,[1B]Z,[1B]Z,蒼葉通一番町,Sendai Station,渋谷チェックポイント11,Aoba St. 1st Ward,未作成テキスト,未作成テキスト,Hideout (Attic),BOND,未作成テキスト,未作成テキスト,Changing Personas,未作成テキスト,"While holding [1B]P4
[1B]PF: Change Personas",食人鬼には熱消毒です,未作成テキスト,説明が入ります,詳細入力が入ります,Do not increase security level,未作成テキスト,Okinawa Jail,Shinsekai,Heal,"The skill level can now be increased
further for stat-boosting BOND skills.",変更バトルBGM１１,Basic Attribute Skill Pack,[1B]Z
未作成テキスト,未作成テキスト,未作成テキスト,カリ,Pixie,"Friendly fairies of the forest that tend to hide from humans. They like to play tricks on the lazy people. It is said they are the souls of dead, unbaptized children.",Parrying Dagger,ブキ13,"A light dagger that makes
evading attacks easier.",Ag +2,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,ボウグ１２,未作成テキスト,[1B]Z,衣装１３,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,－,Goya Chanpuru,リョウリ１２,"A bitter dish.
Restores 40 HP to all allies.
Applies Masukukaja effect.",Goat Soup,アイテム12,It smells delicious... I think?,[1B]Z,[1B]Z,[1B]Z,Café Blue,トリヒキサキ１２,説明が入ります,HP Boost,"Increases max HP of
all party members.",+5 HP,Tactical Arts,バンド１２,"Increases chance for
Persona skills to inflict
status ailments.",BOND unlock flag 12,バンド１２,Unused,未作成テキスト,マスターアーツ１２,未作成テキスト,Path of Light,グライドレール,説明が入ります,未作成テキスト,ダミー１２,説明が入ります,サードアイ,サードアイ,説明が入ります,強化項目12,フリガナ１２,説明が入ります,[1B]Z,[1B]Z,弘瀬通,Arcade,渋谷チェックポイント12,Hirose St.,未作成テキスト,未作成テキスト,Restroom,Harisen Recovery,未作成テキスト,未作成テキスト,Lock On,未作成テキスト,"[1B]P6: Lock On/Off
[1B]PG left/right: Switch targets",煩悩の化身　渋谷にそそり立つ,未作成テキスト,説明が入ります,詳細入力が入ります,表示しない想定,未作成テキスト,Kyoto Jail,Dotonbori,Buff,"The skill level can now be increased
for Safecracker.",変更バトルBGM１２,Persona Points Pack,[1B]Z
未作成テキスト,未作成テキスト,未作成テキスト,カリ,Bicorn,"An evil creature with two curving horns. It represents impurity, unlike the Unicorn. Said to be derived from Re'em in the Bible. Another legend says that it feeds off of disloyal husbands.",Machete,ブキ14,"A heavy knife with a lot
of heft to it.",－,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,ボウグ１３,未作成テキスト,[1B]Z,衣装１４,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,－,Goat Soup,リョウリ１３,Peculiar but nutritious. Restores 30 HP to all allies. Applies Matarukaja effect.,未作成テキスト,アイテム13,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,Aodake Monaka Sweets,トリヒキサキ１３,説明が入ります,HP Boost,"Increases max HP of
all party members.",+5 HP,Supportive Arts,バンド１３,"Increases duration for
buffs and debuffs from
Persona skills.",BOND unlock flag 13,バンド１３,Unused,未作成テキスト,マスターアーツ１３,未作成テキスト,Get Off,カバー,説明が入ります,未作成テキスト,ダミー１３,説明が入ります,回避,カイヒ,説明が入ります,強化項目13,フリガナ１３,説明が入ります,[1B]Z,[1B]Z,仙台世界センター,Quick Travel,渋谷チェックポイント13,Sendai World Center,Monarch,未作成テキスト,TV,Striker Swap,未作成テキスト,未作成テキスト,Ambush,未作成テキスト,[1B]P3 when behind a Shadow,沖縄由来の獅子討伐,未作成テキスト,説明が入ります,詳細入力が入ります,表示しない想定,未作成テキスト,Osaka Jail,Ocean View Park,Auto,"The skill level can now be increased
further for Safecracker.",変更バトルBGM１３,Resistance Skill Pack,[1B]Z
未作成テキスト,未作成テキスト,未作成テキスト,カリ,Silky,A fairy of England and Scotland. She carries out household chores while everyone sleeps and is a welcome spirit. It is said you can hear her silk skirt rustle as she works.,Pro Parrying Dagger,ブキ15,"A dagger best used for
parrying and defense.",En +2/Ag +2,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,ボウグ１４,未作成テキスト,[1B]Z,衣装１５,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,－,Churrasco,リョウリ１４,All the meat you can eat. Restores 30 HP to all allies. Applies Heat Riser effect.,未作成テキスト,アイテム14,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,Big Bang Burger,トリヒキサキ１４,説明が入ります,HP Boost,"Increases max HP of
all party members.",+5 HP,Joker's Wild,バンド１４,"Increases chance for
masks to manifest.",BOND unlock flag 14,バンド１４,Unused,未作成テキスト,マスターアーツ１４,未作成テキスト,Sword Monument[1B]M0~%d~,ツルギノボヒョウ,説明が入ります,未作成テキスト,ダミー１４,説明が入ります,空中回避,クウチュウカイヒ,説明が入ります,強化項目14,フリガナ１４,説明が入ります,[1B]Z,[1B]Z,西庭園,Quick Travel,渋谷チェックポイント14,West Garden,Boss,未作成テキスト,Booth Seat,Checkpoints,未作成テキスト,未作成テキスト,Ambush,未作成テキスト,"[1B]P0: Phantom dash
[1B]P3 while in hiding",一ノ瀬のジャンク集め　その４,未作成テキスト,説明が入ります,詳細入力が入ります,未作成テキスト,未作成テキスト,Tree of Knowledge,Research Lab,Ailment,未作成テキスト,変更バトルBGM１４,Team Buff Skill Pack,[1B]Z
Sojiro,サクラソウジロウ,未作成テキスト,カリ,Succubus,A female demon of European lore in medieval times. They visit sleeping men and have sexual intercourse with them. The victims don't wake up but may dream of the encounter.,Misericorde,ブキ16,"A medieval dagger used
to deliver killing blows.",－,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,ボウグ１５,未作成テキスト,[1B]Z,衣装１６,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,－,Obanzai,リョウリ１５,"Comfort food, Kyoto style.
Restores 30 HP and cures
status ailments for all allies.",未作成テキスト,アイテム15,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,Tozen Sweets,トリヒキサキ１５,説明が入ります,HP Boost,"Increases max HP of
all party members.",+5 HP,Ambusher,バンド１５,"Restores HP to all
party members after
a successful ambush.",BOND unlock flag 15,バンド１５,Unused,未作成テキスト,マスターアーツ１５,未作成テキスト,Cracker[1B]M0~%d~,クラッカー,説明が入ります,未作成テキスト,ダミー１５,説明が入ります,ペルソナ切替,ペルソナキリカエ,説明が入ります,強化項目15,フリガナ１５,説明が入ります,[1B]Z,[1B]Z,蒼葉山・魔王城周辺,Quick Travel,渋谷チェックポイント15,Mt. Aoba,Enemy,未作成テキスト,Sofa,Skill Cards,未作成テキスト,未作成テキスト,Using Third Eye,未作成テキスト,Hold [1B]P8: Third Eye,ソフィア武器店出張所　その１,未作成テキスト,説明が入ります,詳細入力が入ります,未作成テキスト,Sojiro,Jail of the Abyss,未作成テキスト,[1B]Z,未作成テキスト,変更バトルBGM１５,Enemy Debuff Skill Pack,[1B]Z
Igor,イゴール,未作成テキスト,カリ,Mokoi,"Evil spirits of Murngin lore believed to be reborn shadows. They kidnap and eat children, and strike down any sorcerer who uses black magic.",Paradise Lost S,ブキ17,"A replica of a dagger
used to drive angels
from Paradise.",+Reduce Curse dmg (high),[1B]Z,[1B]Z,[1B]Z,未作成テキスト,ボウグ１６,未作成テキスト,[1B]Z,衣装１７,未作成テキスト,未作成テキスト,Breath Sash,未作成テキスト,"Adds a breath of life to
any outfit.",+10 HP,Okonomiyaki,リョウリ１６,A well-known Japanese dish loved by people of all ages. Restores 60 HP to all allies.,未作成テキスト,アイテム16,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,Mt. Aoba Castle Shop,トリヒキサキ１６,説明が入ります,HP Boost,"Increases max HP of
all party members.",+5 HP,Phantom Striker,バンド１６,"Increases damage when
performing a Phantom
Move.",BOND unlock flag 16,バンド１６,Unused,In My Sights,ガントバシ,Perform a follow-up after [1B]P2[1B]P2[1B]P3.,Snowboard Rack[1B]M0~%d~,スノーボードラック,説明が入ります,未作成テキスト,ダミー１６,説明が入ります,メニュー,メニュー,説明が入ります,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,異・ガトーレコーヒー,Quick Travel,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,Bed,Technical Hits,未作成テキスト,未作成テキスト,Double Jump,未作成テキスト,"[1B]P1 while in midair:
Double jump",ソフィア防具店出張所　その１,未作成テキスト,説明が入ります,詳細入力が入ります,未作成テキスト,Igor,Trauma Cell,未作成テキスト,[1B]Z,未作成テキスト,変更バトルBGM１６,Cooking Ingredients Pack,[1B]Z
Lavenza,ラヴェンツァ,[1B]Z,[1B]Z,Andras,"One of the 72 demons of the Goetia. The great Marquis of Hell, he appears where there is battle to stoke the hatred within soldiers. He helps defeat the enemies of those who summon him.",Cocytus,ブキ18,"A legendary dagger imbued
with an imprisoned angel's
despair.",+Reduce Bless/Curse dmg (high),[1B]Z,[1B]Z,[1B]Z,未作成テキスト,ボウグ１７,未作成テキスト,[1B]Z,衣装１８,未作成テキスト,未作成テキスト,Stamina Sash,未作成テキスト,"Gives your stamina
a small boost.",+20 HP,Crab Hot Pot,リョウリ１７,"It's hard to say no to crab
hot pot. Restores 80 HP
and 40 SP to all allies.",未作成テキスト,アイテム17,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,"Roe, Urchin, & Crab",トリヒキサキ１７,説明が入ります,HP Boost,"Increases max HP of
all party members.",+5 HP,Avenger,バンド１７,"Evading an enemy attack
can grant a counterattack.",BOND unlock flag 17,バンド１７,Unused,Good Measure,ダメオシ,"[1B]P2[1B]P3 slam attack does increased
damage. If the attack is charged,
Captain Kidd will also attack.",Partition Glass,カバー,説明が入ります,未作成テキスト,ダミー１７,説明が入ります,チャット,チャット,説明が入ります,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,すずしの,Quick Travel,未作成テキスト,Suzushino,未作成テキスト,未作成テキスト,Shelf,Unlocking BOND Skills,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,淫魔に風のお仕置きを,未作成テキスト,説明が入ります,詳細入力が入ります,未作成テキスト,Lavenza,???,未作成テキスト,[1B]Z,未作成テキスト,変更バトルBGM１７,未作成テキスト,[1B]Z
未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Archangel,Eighth of the nine orders of angels. Their duty is to minister to humans and deliver messages. They are warriors of Heaven and lead Heaven's forces during battle with the armies of evil.,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,ボウグ１８,未作成テキスト,[1B]Z,衣装１９,未作成テキスト,未作成テキスト,Vitality Sash,未作成テキスト,Improves one's vitals.,+30 HP,Osaka Sushi,リョウリ１８,Some of Japan's best sushi. Restores 40 SP to all allies. Applies Marakukaja effect.,未作成テキスト,アイテム18,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,Sapporo's No.1 Ramen,トリヒキサキ１８,説明が入ります,HP Boost,"Increases max HP of
all party members.",+5 HP,Ammo Hoarder,バンド１８,"Increases ammo count for
all party members, based
on the gun type.",BOND unlock flag 18,バンド１８,Unused,Sprinter,スプリンター,Speeds up the charge up rate of attacks.,Ice Mass[1B]M0~%d~,ヒョウカイ,説明が入ります,未作成テキスト,ダミー１８,説明が入ります,マップ,マップ,説明が入ります,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,大通公苑,Quick Travel,未作成テキスト,Odori Park,Important,[1B]M1~18~,Houseplant,The Velvet Room,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,騎士に念動の戒めを,未作成テキスト,説明が入ります,詳細入力が入ります,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,未作成テキスト,変更バトルBGM１８,未作成テキスト,[1B]Z
未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Berith,"One of the 72 demons of the Goetia. Known as the Duke of Hell, he rides a gigantic horse and burns those without manners.",未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,ボウグ１９,未作成テキスト,[1B]Z,衣装２０,未作成テキスト,未作成テキスト,Vigor Sash,未作成テキスト,"A sash bursting with
vim and, well, vigor.",+50 HP,Kushikatsu,リョウリ１９,Kansai deep-fried skewers. Restores 40 HP to all allies. Applies Matarukaja effect.,未作成テキスト,アイテム19,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,AKAGIRE Medicine,トリヒキサキ１９,説明が入ります,HP Boost,"Increases max HP of
all party members.",+5 HP,Proper Showman,バンド１９,"Increases damage for
Showtime attacks.",BOND unlock flag 19,バンド１９,Unused,Rebel Yell,キアイ,"Extends the active time of [1B]P3 Toughness
and increases the chance of reducing damage.",Hook on Rails,レールフック,説明が入ります,未作成テキスト,ダミー１９,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,札幌タワー,Quick Travel,未作成テキスト,Sapporo Tower,未作成テキスト,未作成テキスト,Work Desk,Shops,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,輝く星に核熱の鉄槌を,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,未作成テキスト,変更バトルBGM１９,未作成テキスト,[1B]Z
未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Slime,"A primitive monster with a viscous body. There are various theories as to its origin, but it is still under debate. Said to compulsively collect shiny objects.",未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Padded Shirt,ボウグ２０,"A T-shirt made with tough
fibers. Has high defense.",En +3,衣装２１,未作成テキスト,未作成テキスト,Chakra Choker,未作成テキスト,"A choker that helps
open up the chakras.",+10 SP,未作成テキスト,リョウリ２０,未作成テキスト,Okonomiyaki,アイテム20,It smells delicious...,[1B]Z,[1B]Z,[1B]Z,Yoren Groceries,トリヒキサキ２０,説明が入ります,SP Boost,"Increases max SP of
all party members.",+3 SP,Spirit Striker,バンド２０,"1 More attacks restore
attacker SP and All-Out
Attacks restore party SP.",BOND unlock flag 20,バンド２０,"Clear the request:
A Thief's Challenge: Sophie",未作成テキスト,マスターアーツ２０,未作成テキスト,Surgical Light[1B]M0~%d~,ムエイトウ,説明が入ります,未作成テキスト,ダミー２０,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,さっぽろ時計台,Odori Park,Sendai Jail Entrance,Sapporo Clocktower,Checkpoint,[1B]M1~20~[1B]M1~39~,Buchiko,Forgetting and Recalling Skills,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,リクエスト０２０,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,未作成テキスト,変更バトルBGM２０,未作成テキスト,[1B]Z
未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,High Pixie,The leader of a swarm of pixies. Any pixie in a leadership role or with remarkable power is called by this name.,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Lynx Camo Vest,ボウグ２１,"A vest worn by snipers to
help keep awake and alert.",+Null Sleep,衣装２２,未作成テキスト,未作成テキスト,Mind Choker,未作成テキスト,"A choker that strengthens
the mind.",+20 SP,未作成テキスト,リョウリ２１,未作成テキスト,Crab Hot Pot,アイテム21,It smells delicious...,[1B]Z,[1B]Z,[1B]Z,"Sugar, Sugar",トリヒキサキ２１,説明が入ります,SP Boost,"Increases max SP of
all party members.",+3 SP,Smart Shopper,バンド２１,"Score better deals at
Sophia's shop.",BOND unlock flag 21,バンド２１,Unused,未作成テキスト,マスターアーツ２１,未作成テキスト,Railgun[1B]M0~%d~,レールガン,説明が入ります,未作成テキスト,ダミー２１,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,植物園,North Suzushino,Aoba St. 1st Ward,Arboretum,Treasure Chest,[1B]M1~21~[1B]M1~22~,Smoking Area,Learning Skills and Passive Skills,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,リクエスト０２１,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,未作成テキスト,変更バトルBGM２１,未作成テキスト,[1B]Z
未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Eligor,One of the 72 demons of the Goetia. He looks like a knight and has the power to see things to come. He also knows much about war.,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Chain Vest,ボウグ２２,"A vest made for
defending.",－,衣装２３,未作成テキスト,未作成テキスト,Soul Choker,未作成テキスト,A soul-shaking choker.,+30 SP,未作成テキスト,リョウリ２２,未作成テキスト,Osaka Sushi,アイテム22,It smells delicious...,[1B]Z,[1B]Z,[1B]Z,Lamb-chan's Meat Supply,トリヒキサキ２２,説明が入ります,SP Boost,"Increases max SP of
all party members.",+3 SP,Metaverse Medic,バンド２５,"Increases the effects
of healing items.",BOND unlock flag 22,バンド２２,Unused,未作成テキスト,マスターアーツ２２,未作成テキスト,Checkpoint,チェックポイント,説明が入ります,未作成テキスト,ダミー２２,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,紅れんが庁舎周辺,South Suzushino,Aoba St. 1st Ward (Keep),Former Govt. Office,Treasure Chest,[1B]M1~21~[1B]M1~22~,Subway Entrance,Enemy Skills,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,リクエスト０２２,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,未作成テキスト,変更バトルBGM２２,未作成テキスト,[1B]Z
未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Orthrus,"The two-headed pet dog belonging to the giant, Geryon, in Greek myth. He guarded a herd of red oxen, but was killed by Hercules during one of his twelve labors.",未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Reckless Vest,ボウグ２３,"A bulletproof vest that
helps reduce fear.",+Null Fear,衣装２４,未作成テキスト,未作成テキスト,Spirit Choker,未作成テキスト,"A choker that channels
inner strength.",+50 SP,未作成テキスト,リョウリ２３,未作成テキスト,Kushikatsu,アイテム23,It smells delicious...,[1B]Z,[1B]Z,[1B]Z,Big Bang Burger,トリヒキサキ２３,説明が入ります,SP Boost,"Increases max SP of
all party members.",+3 SP,Bondmaker,バンド２３,"BOND level will increase
more quickly.",BOND unlock flag 23,バンド２３,Unused,未作成テキスト,マスターアーツ２３,未作成テキスト,Velvet Room,ベルベットルーム,説明が入ります,未作成テキスト,ダミー２３,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,異・大通公苑,Quick Travel,Hirose St.,未作成テキスト,未作成テキスト,未作成テキスト,Lottery Stand,Basic Actions,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,リクエスト０２３,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,未作成テキスト,変更バトルBGM２３,未作成テキスト,[1B]Z
未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Lamia,"A serpentine woman of Greek myth, she was once the queen of Libya. Zeus's jealous wife, Hera, killed her children, causing her to go mad and transform into a monster.",未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Army Vest,ボウグ２４,"A military-grade
utility vest.",St +3,衣装２５,未作成テキスト,未作成テキスト,Power Anklet,未作成テキスト,"An anklet that makes
heavy lifting easier.",St +1,未作成テキスト,リョウリ２４,未作成テキスト,未作成テキスト,アイテム24,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,Haisai HAOMA,トリヒキサキ２４,説明が入ります,SP Boost,"Increases max SP of
all party members.",+3 SP,Highwayman,バンド２４,"Increases chance to
obtain items at end
of battle.",BOND unlock flag 24,バンド２４,Unused,未作成テキスト,マスターアーツ２４,未作成テキスト,Treasure Chest,タカラバコ,説明が入ります,未作成テキスト,ダミー２４,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,研究所,Quick Travel,Hirose St. (Keep),Laboratory,Door,[1B]M1~24~,JL Ticket Gate,Encounters,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,リクエスト０２４,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,未作成テキスト,変更バトルBGM２４,未作成テキスト,[1B]Z
